id,name,division,lon,lat
4481,Medina de Rioseco,Castilla y León,-4.911709,41.75237
4482,Mota del Marqués,Castilla y León,-5.17965,41.63068
4483,Mucientes,Castilla y León,-4.778437,41.76082
4484,Olivares de Duero,Castilla y León,-4.363363,41.64804
4485,Olmos de Esgueva,Castilla y León,-4.516269,41.68631
4486,Peñaflor de Hornija,Castilla y León,-4.976086,41.72441
4487,Pedrosa del Rey,Castilla y León,-5.209185,41.52959
4488,Piña de Esgueva,Castilla y León,-4.437372,41.72549
4489,Quintanilla de Trigueros,Castilla y León,-4.665892,41.86939
4490,Renedo de Esgueva,Castilla y León,-4.627891,41.65071
4491,Robladillo,Castilla y León,-4.907029,41.61073
4492,San Cebrián de Mazote,Castilla y León,-5.148312,41.6807
4493,San Martín de Valvení,Castilla y León,-4.534183,41.75165
4494,San Pelayo,Castilla y León,-5.027751,41.68959
4495,San Salvador,Castilla y León,-5.078158,41.62002
4496,Santovenia de Pisuerga,Castilla y León,-4.668195,41.69907
4497,Simancas,Castilla y León,-4.833201,41.59174
4498,Tiedra,Castilla y León,-5.251488,41.6545
4499,Torre de Esgueva,Castilla y León,-4.225438,41.78297
4500,Torrecilla de la Torre,Castilla y León,-5.056308,41.67511
4501,Torrelobatón,Castilla y León,-5.012037,41.65664
4502,Trigueros del Valle,Castilla y León,-4.66368,41.82297
4503,Tudela de Duero,Castilla y León,-4.586894,41.58886
4504,Valladolid,Castilla y León,-4.777145,41.66184
4505,Valoria la Buena,Castilla y León,-4.528535,41.80231
4506,Vega de Valdetronco,Castilla y León,-5.113031,41.59448
4507,Velilla,Castilla y León,-4.99544,41.56582
4508,Velliza,Castilla y León,-4.949599,41.58286
4509,Viana de Cega,Castilla y León,-4.761555,41.51582
4510,Villán de Tordesillas,Castilla y León,-4.926715,41.59755
4511,Villabáñez,Castilla y León,-4.51719,41.62772
4512,Villaco,Castilla y León,-4.267734,41.73533
4513,Villafuerte,Castilla y León,-4.318903,41.72464
4514,Villalar de los Comuneros,Castilla y León,-5.15145,41.53147
4515,Villalba de los Alcores,Castilla y León,-4.863686,41.84133
4516,Villalbarba,Castilla y León,-5.207676,41.60546
4517,Villanubla,Castilla y León,-4.843598,41.70205
4518,Villanueva de los Infantes,Castilla y León,-4.481623,41.70491
4519,Villarmentero de Esgueva,Castilla y León,-4.551946,41.6882
4520,Villasexmir,Castilla y León,-5.064094,41.63279
4521,Villavaquerín,Castilla y León,-4.443514,41.66026
4522,Wamba,Castilla y León,-4.913085,41.67962
4523,Zaratán,Castilla y León,-4.797663,41.65462
4524,Íscar,Castilla y León,-4.527791,41.34444
4525,Aguasal,Castilla y León,-4.637081,41.29422
4526,Alcazarén,Castilla y León,-4.671394,41.38159
4527,Aldea de San Miguel,Castilla y León,-4.619561,41.44621
4528,Aldeamayor de San Martín,Castilla y León,-4.635589,41.52781
4529,Almenara de Adaja,Castilla y León,-4.67916,41.20688
4530,Bahabón,Castilla y León,-4.27112,41.4805
4531,Bocigas,Castilla y León,-4.685524,41.24189
4532,Bocos de Duero,Castilla y León,-4.057922,41.61886
4533,Campaspero,Castilla y León,-4.220401,41.49784
4534,Camporredondo,Castilla y León,-4.509022,41.47632
4535,Canalejas de Peñafiel,Castilla y León,-4.114904,41.50809
4536,Castrillo de Duero,Castilla y León,-4.008748,41.58399
4537,Cogeces de Íscar,Castilla y León,-4.53921,41.41058
4538,Cogeces del Monte,Castilla y León,-4.330227,41.53746
4539,Corrales de Duero,Castilla y León,-4.055913,41.67489
4540,Curiel de Duero,Castilla y León,-4.105058,41.64126
4541,Fompedraza,Castilla y León,-4.153388,41.51836
4542,Fuente-Olmedo,Castilla y León,-4.641228,41.24719
4543,Hornillos de Eresma,Castilla y León,-4.727998,41.35767
4544,La Parrilla,Castilla y León,-4.52974,41.53942
4545,La Pedraja de Portillo,Castilla y León,-4.695772,41.48045
4546,La Zarza,Castilla y León,-4.769972,41.26722
4547,Langayo,Castilla y León,-4.233109,41.55719
4548,Llano de Olmedo,Castilla y León,-4.605411,41.27344
4549,Manzanillo,Castilla y León,-4.201863,41.58599
4550,Megeces,Castilla y León,-4.58473,41.40462
4551,Mojados,Castilla y León,-4.680594,41.42943
4552,Montemayor de Pililla,Castilla y León,-4.447415,41.51251
4553,Olmedo,Castilla y León,-4.717036,41.29232
4554,Olmos de Peñafiel,Castilla y León,-4.036479,41.56524
4555,Peñafiel,Castilla y León,-4.122794,41.5965
4556,Pedrajas de San Esteban,Castilla y León,-4.591477,41.35558
4557,Pesquera de Duero,Castilla y León,-4.207497,41.6617
4558,Piñel de Abajo,Castilla y León,-4.166922,41.6879
4559,Piñel de Arriba,Castilla y León,-4.144419,41.71038
4560,Portillo,Castilla y León,-4.568796,41.4788
4561,Puras,Castilla y León,-4.657855,41.18385
4562,Quintanilla de Arriba,Castilla y León,-4.257287,41.60734
4563,Quintanilla de Onésimo,Castilla y León,-4.349669,41.60217
4564,Rábano,Castilla y León,-4.045137,41.53292
4565,Ramiro,Castilla y León,-4.789158,41.23137
4566,Roturas,Castilla y León,-4.114441,41.66957
4567,San Llorente,Castilla y León,-4.074976,41.69995
4568,San Miguel del Arroyo,Castilla y León,-4.474692,41.44297
4569,Santibáñez de Valcorba,Castilla y León,-4.419457,41.56323
4570,Sardón de Duero,Castilla y León,-4.41986,41.60856
4571,Torre de Peñafiel,Castilla y León,-4.138867,41.53826
4572,Torrescárcela,Castilla y León,-4.353332,41.48016
4573,Traspinedo,Castilla y León,-4.479458,41.58473
4574,Valbuena de Duero,Castilla y León,-4.283315,41.66241
4575,Valdearcos de la Vega,Castilla y León,-4.056378,41.63907
4576,Viloria,Castilla y León,-4.386182,41.45449
4577,Alaejos,Castilla y León,-5.228955,41.29812
4578,Ataquines,Castilla y León,-4.773804,41.18641
4579,Bobadilla del Campo,Castilla y León,-5.029634,41.1829
4580,Brahojos de Medina,Castilla y León,-5.04711,41.22309
4581,Carpio,Castilla y León,-5.103008,41.20331
4582,Castrejón de Trabancos,Castilla y León,-5.178649,41.25084
4583,Castronuño,Castilla y León,-5.26162,41.40052
4584,Cervillego de la Cruz,Castilla y León,-4.973486,41.18304
4585,El Campillo,Castilla y León,-4.986303,41.26155
4586,Fresno el Viejo,Castilla y León,-5.160837,41.18354
4587,Fuente el Sol,Castilla y León,-4.935952,41.16841
4588,La Seca,Castilla y León,-4.913976,41.43793
4589,Lomoviejo,Castilla y León,-4.897993,41.15682
4590,Matapozuelos,Castilla y León,-4.773352,41.41058
4591,Medina del Campo,Castilla y León,-4.904268,41.31982
4592,Moraleja de las Panaderas,Castilla y León,-4.820287,41.27792
4593,Muriel,Castilla y León,-4.845237,41.12579
4594,Nava del Rey,Castilla y León,-5.093188,41.36634
4595,Nueva Villa de las Torres,Castilla y León,-5.083887,41.26653
4596,Pollos,Castilla y León,-5.129387,41.43884
4597,Pozal de Gallinas,Castilla y León,-4.830212,41.32437
4598,Pozaldez,Castilla y León,-4.831512,41.37291
4599,Rubí de Bracamonte,Castilla y León,-4.922535,41.21517
4600,Rueda,Castilla y León,-4.994717,41.40873
4601,Salvador de Zapardiel,Castilla y León,-4.863658,41.14215
4602,San Miguel del Pino,Castilla y León,-4.910937,41.51505
4603,San Pablo de la Moraleja,Castilla y León,-4.779546,41.15663
4604,San Román de Hornija,Castilla y León,-5.286476,41.47317
4605,San Vicente del Palacio,Castilla y León,-4.870647,41.22023
4606,Serrada,Castilla y León,-4.84893,41.46229
4607,Siete Iglesias de Trabancos,Castilla y León,-5.18273,41.37002
4608,Tordesillas,Castilla y León,-5.005938,41.50588
4609,Torrecilla de la Abadesa,Castilla y León,-5.134951,41.47855
4610,Torrecilla de la Orden,Castilla y León,-5.266923,41.21907
4611,Valdestillas,Castilla y León,-4.78941,41.47941
4612,Velascálvaro,Castilla y León,-4.966276,41.2308
4613,Ventosa de la Cuesta,Castilla y León,-4.829812,41.41694
4614,Villafranca de Duero,Castilla y León,-5.31497,41.43425
4615,Villanueva de Duero,Castilla y León,-4.854315,41.50792
4616,Villaverde de Medina,Castilla y León,-5.022407,41.3179
4617,Quintanilla del Molar,Castilla y León,-5.455559,41.99176
4618,Roales de Campos,Castilla y León,-5.47398,42.04136
4619,Alcubilla de Nogales,Castilla y León,-5.919317,42.13258
4620,Arcos de la Polvorosa,Castilla y León,-5.711743,41.94379
4621,Arrabalde,Castilla y León,-5.891711,42.11307
4622,Ayoó de Vidriales,Castilla y León,-6.079254,42.12984
4623,Barcial del Barco,Castilla y León,-5.644085,41.93524
4624,Benavente,Castilla y León,-5.679947,42.00462
4625,Bretó,Castilla y León,-5.746712,41.86264
4626,Bretocino,Castilla y León,-5.777721,41.88182
4627,Brime de Sog,Castilla y León,-6.047849,42.05855
4628,Brime de Urz,Castilla y León,-5.874914,42.04036
4629,Burganes de Valverde,Castilla y León,-5.79417,41.90655
4630,Calzadilla de Tera,Castilla y León,-6.102239,41.96915
4631,Camarzana de Tera,Castilla y León,-6.016225,42.00984
4632,Castrogonzalo,Castilla y León,-5.595839,41.97962
4633,Coomonte,Castilla y León,-5.819538,42.11016
4634,Cubo de Benavente,Castilla y León,-6.171669,42.13218
4635,Fresno de la Polvorosa,Castilla y León,-5.771754,42.08458
4636,Friera de Valverde,Castilla y León,-5.855186,41.90196
4637,Fuente Encalada,Castilla y León,-6.000802,42.12405
4638,Fuentes de Ropel,Castilla y León,-5.563803,42.01228
4639,Granucillo,Castilla y León,-5.917738,42.04468
4640,La Torre del Valle,Castilla y León,-5.705656,42.09333
4641,Maire de Castroponce,Castilla y León,-5.774803,42.11712
4642,Manganeses de la Polvorosa,Castilla y León,-5.757216,42.0338
4643,Matilla de Arzón,Castilla y León,-5.614862,42.10001
4644,Melgar de Tera,Castilla y León,-6.039742,41.95297
4645,Micereces de Tera,Castilla y León,-5.870821,41.98043
4646,Milles de la Polvorosa,Castilla y León,-5.738343,41.92244
4647,Morales de Rey,Castilla y León,-5.785025,42.05943
4648,Morales de Valverde,Castilla y León,-5.888146,41.94374
4649,Navianos de Valverde,Castilla y León,-5.815458,41.95178
4650,Pobladura del Valle,Castilla y León,-5.725294,42.1054
4651,Pueblica de Valverde,Castilla y León,-5.92293,41.91285
4652,Quintanilla de Urz,Castilla y León,-5.84481,42.03902
4653,Quiruelas de Vidriales,Castilla y León,-5.821242,42.01414
4654,San Cristóbal de Entreviñas,Castilla y León,-5.63558,42.05279
4655,San Miguel del Valle,Castilla y León,-5.501269,42.03478
4656,San Pedro de Ceque,Castilla y León,-6.115383,42.04579
4657,Santa Colomba de las Monjas,Castilla y León,-5.684668,41.95783
4658,Santa Cristina de la Polvorosa,Castilla y León,-5.741248,41.99027
4659,Santa Croya de Tera,Castilla y León,-5.968105,41.96983
4660,Santa María de la Vega,Castilla y León,-5.816391,42.07899
4661,Santa María de Valverde,Castilla y León,-5.931563,41.93629
4662,Santibáñez de Tera,Castilla y León,-5.918209,41.99374
4663,Santibáñez de Vidriales,Castilla y León,-5.984426,42.07173
4664,Santovenia,Castilla y León,-5.697004,41.86248
4665,Uña de Quintana,Castilla y León,-6.137719,42.08842
4666,Valdescorriel,Castilla y León,-5.525958,42.03391
4667,Vega de Tera,Castilla y León,-6.138556,42.00522
4668,Villabrázaro,Castilla y León,-5.708819,42.06271
4669,Villaferrueña,Castilla y León,-5.871477,42.09027
4670,Villageriz,Castilla y León,-5.953717,42.11528
4671,Villanázar,Castilla y León,-5.785435,41.97033
4672,Villanueva de Azoague,Castilla y León,-5.638297,41.96565
4673,Villanueva de las Peras,Castilla y León,-5.980614,41.92455
4674,Villaveza de Valverde,Castilla y León,-5.850746,41.93871
4675,Villaveza del Agua,Castilla y León,-5.674559,41.9061
4676,Asturianos,Castilla y León,-6.471527,42.05498
4677,Cernadilla,Castilla y León,-6.409111,42.01851
4678,Cobreros,Castilla y León,-6.719078,42.07343
4679,Espadañedo,Castilla y León,-6.410245,42.14212
4680,Ferreras de Arriba,Castilla y León,-6.203646,41.90989
4681,Galende,Castilla y León,-6.730622,42.13808
4682,Hermisende,Castilla y León,-6.890841,41.98284
4683,Justel,Castilla y León,-6.268637,42.14761
4684,Lubián,Castilla y León,-6.891757,42.05001
4685,Manzanal de Arriba,Castilla y León,-6.461635,41.96471
4686,Manzanal de los Infantes,Castilla y León,-6.352437,42.0647
4687,Molezuelas de la Carballeda,Castilla y León,-6.198464,42.07607
4688,Mombuey,Castilla y León,-6.327033,42.00676
4689,Muelas de los Caballeros,Castilla y León,-6.327691,42.14578
4690,Otero de Bodas,Castilla y León,-6.171211,41.94855
4691,Pías,Castilla y León,-6.972591,42.09576
4692,Palacios de Sanabria,Castilla y León,-6.544772,42.0461
4693,Pedralba de la Pradería,Castilla y León,-6.687988,41.98165
4694,Peque,Castilla y León,-6.266526,42.07756
4695,Porto,Castilla y León,-6.845928,42.15704
4696,Puebla de Sanabria,Castilla y León,-6.598684,42.00908
4697,Requejo,Castilla y León,-6.773982,42.02669
4698,Rionegro del Puente,Castilla y León,-6.234153,42.01317
4699,Robleda-Cervantes,Castilla y León,-6.598211,42.0831
4700,Rosinos de la Requejada,Castilla y León,-6.518823,42.13812
4701,San Justo,Castilla y León,-6.643186,42.17252
4702,Trefacio,Castilla y León,-6.675245,42.14968
4703,Villardeciervos,Castilla y León,-6.291742,41.94387
4704,Alcañices,Castilla y León,-6.365943,41.69692
4705,Carbajales de Alba,Castilla y León,-5.991989,41.65032
4706,Faramontanos de Tábara,Castilla y León,-5.869087,41.85194
4707,Ferreras de Abajo,Castilla y León,-6.064234,41.89803
4708,Ferreruela,Castilla y León,-6.049734,41.78756
4709,Figueruela de Arriba,Castilla y León,-6.465432,41.86717
4710,Fonfría,Castilla y León,-6.19182,41.6401
4711,Gallegos del Río,Castilla y León,-6.16364,41.74113
4712,Granja de Moreruela,Castilla y León,-5.751628,41.81169
4713,Losacino,Castilla y León,-6.068334,41.6743
4714,Losacio,Castilla y León,-6.041088,41.71764
4715,Mahide,Castilla y León,-6.343217,41.87731
4716,Manzanal del Barco,Castilla y León,-5.938584,41.63209
4717,Moreruela de Tábara,Castilla y León,-5.839279,41.8033
4718,Olmillos de Castro,Castilla y León,-5.969844,41.73674
4719,Perilla de Castro,Castilla y León,-5.852021,41.72876
4720,Pino del Oro,Castilla y León,-6.119727,41.58506
4721,Pozuelo de Tábara,Castilla y León,-5.907067,41.77979
4722,Rábano de Aliste,Castilla y León,-6.434341,41.7271
4723,Rabanales,Castilla y León,-6.27407,41.73754
4724,Riofrío de Aliste,Castilla y León,-6.182828,41.83686
4725,Samir de los Caños,Castilla y León,-6.160608,41.676
4726,San Vicente de la Cabeza,Castilla y León,-6.248835,41.80367
4727,San Vitero,Castilla y León,-6.358759,41.78229
4728,Santa Eufemia del Barco,Castilla y León,-5.90404,41.68855
4729,Tábara,Castilla y León,-5.993518,41.84557
4730,Trabazos,Castilla y León,-6.513522,41.7341
4731,Vegalatrave,Castilla y León,-6.102517,41.71053
4732,Viñas,Castilla y León,-6.45605,41.78592
4733,Videmala,Castilla y León,-6.025588,41.61091
4734,Villalcampo,Castilla y León,-6.055694,41.52653
4735,Abezames,Castilla y León,-5.426184,41.63609
4736,Algodre,Castilla y León,-5.599616,41.57438
4737,Almaraz de Duero,Castilla y León,-5.909617,41.48368
4738,Andavías,Castilla y León,-5.84627,41.6029
4739,Arquillinos,Castilla y León,-5.632105,41.71201
4740,Aspariegos,Castilla y León,-5.591871,41.67047
4741,Belver de los Montes,Castilla y León,-5.435559,41.71895
4742,Benegiles,Castilla y León,-5.622125,41.62744
4743,Bustillo del Oro,Castilla y León,-5.453071,41.67491
4744,Cañizo,Castilla y León,-5.509707,41.76488
4745,Castronuevo,Castilla y León,-5.556403,41.73101
4746,Castroverde de Campos,Castilla y León,-5.347121,41.98548
4747,Cerecinos de Campos,Castilla y León,-5.488925,41.89829
4748,Cerecinos del Carrizal,Castilla y León,-5.65532,41.68102
4749,Coreses,Castilla y León,-5.6178,41.53469
4750,Cotanes del Monte,Castilla y León,-5.311796,41.81216
4751,Cubillos,Castilla y León,-5.757711,41.58781
4752,Fresno de la Ribera,Castilla y León,-5.56625,41.54091
4753,Fuentesecas,Castilla y León,-5.48131,41.62553
4754,Gallegos del Pan,Castilla y León,-5.586336,41.5988
4755,La Hiniesta,Castilla y León,-5.818589,41.57133
4756,Malva,Castilla y León,-5.499948,41.65744
4757,Manganeses de la Lampreana,Castilla y León,-5.721557,41.76215
4758,Matilla la Seca,Castilla y León,-5.499667,41.58328
4759,Molacillos,Castilla y León,-5.663698,41.58707
4760,Monfarracinos,Castilla y León,-5.702003,41.5603
4761,Montamarta,Castilla y León,-5.815046,41.65093
4762,Moreruela de los Infanzones,Castilla y León,-5.729296,41.62736
4763,Muelas del Pan,Castilla y León,-5.994692,41.54735
4764,Pajares de la Lampreana,Castilla y León,-5.695349,41.70939
4765,Palacios del Pan,Castilla y León,-5.889261,41.61184
4766,Piedrahita de Castro,Castilla y León,-5.7342,41.67337
4767,Pinilla de Toro,Castilla y León,-5.359737,41.62285
4768,Pobladura de Valderaduey,Castilla y León,-5.528781,41.69175
4769,Pozoantiguo,Castilla y León,-5.444076,41.58938
4770,Prado,Castilla y León,-5.425936,41.92871
4771,Quintanilla del Monte,Castilla y León,-5.335863,41.8614
4772,Quintanilla del Olmo,Castilla y León,-5.412954,41.90679
4773,Revellinos,Castilla y León,-5.553426,41.87663
4774,Roales,Castilla y León,-5.780836,41.54714
4775,San Agustín del Pozo,Castilla y León,-5.609316,41.89721
4776,San Cebrián de Castro,Castilla y León,-5.787012,41.71972
4777,San Esteban del Molar,Castilla y León,-5.55707,41.93845
4778,San Martín de Valderaduey,Castilla y León,-5.493922,41.79959
4779,San Pedro de la Nave-Almendra,Castilla y León,-5.935639,41.58546
4780,Tapioles,Castilla y León,-5.501693,41.85455
4781,Torres del Carrizal,Castilla y León,-5.680375,41.63318
4782,Valcabado,Castilla y León,-5.747784,41.54503
4783,Vega de Villalobos,Castilla y León,-5.47263,41.97412
4784,Vezdemarbán,Castilla y León,-5.368691,41.6732
4785,Vidayanes,Castilla y León,-5.585695,41.91838
4786,Villárdiga,Castilla y León,-5.482381,41.82192
4787,Villafáfila,Castilla y León,-5.600122,41.83742
4788,Villalba de la Lampreana,Castilla y León,-5.61172,41.75742
4789,Villalobos,Castilla y León,-5.490955,41.94542
4790,Villalonso,Castilla y León,-5.300364,41.59418
4791,Villalpando,Castilla y León,-5.406283,41.82513
4792,Villalube,Castilla y León,-5.543312,41.6174
4793,Villamayor de Campos,Castilla y León,-5.358144,41.90376
4794,Villanueva del Campo,Castilla y León,-5.407353,41.98531
4795,Villar de Fallaves,Castilla y León,-5.339997,41.92507
4796,Villardondiego,Castilla y León,-5.394492,41.57751
4797,Villarrín de Campos,Castilla y León,-5.656832,41.79941
4798,Villaseco del Pan,Castilla y León,-5.991049,41.47471
4799,Villavendimio,Castilla y León,-5.339103,41.57885
4800,Zamora,Castilla y León,-5.805638,41.51638
4801,Alfaraz de Sayago,Castilla y León,-5.965692,41.22365
4802,Almeida de Sayago,Castilla y León,-6.057873,41.25954
4803,Argañín,Castilla y León,-6.213152,41.44076
4804,Bermillo de Sayago,Castilla y León,-6.076264,41.36404
4805,Cabañas de Sayago,Castilla y León,-5.812735,41.31486
4806,Carbellino,Castilla y León,-6.139975,41.22715
4807,Fariza,Castilla y León,-6.263561,41.41684
4808,Fermoselle,Castilla y León,-6.386145,41.31057
