id,name,lat,lon
489,Chicligasta,-27.316849714828102,-65.7102503885688
490,Cruz Alta,-26.882609114300376,-65.17885402091417
491,Famaillá,-26.975678062745413,-65.47256620064083
492,Graneros,-27.558241593373495,-65.29451372494401
493,Juan B. Alberdi,-27.558804633120463,-65.74928172877543
494,La Cocha,-27.622838991370415,-65.68462990847911
495,Leales,-27.148333440289132,-65.28748557365277
496,Lules,-26.883400413404225,-65.43296113379817
497,Monteros,-27.090903386098226,-65.63041274137538
498,Rió Chico,-27.442164101754997,-65.73443655206844
499,Simoca,-27.42680985568223,-65.3203493525222
500,Tafí del Valle,-26.76595336564445,-65.72290823247596
501,Tafí Viejo,-26.62674559252882,-65.4511590255344
502,Trancas,-26.522781064115396,-65.45467310117999
503,Yerba Buena,-26.776681555417788,-65.36262583401381
